window,test_start,test_end,alpha,beta,adf_p,skipped,n_trades,y,x
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,-0.008407723083340772,-1.0554714836474137,0.022939546111395166,,1.0,NZDCHF,EURNZD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.2175426797264404,-0.6957849449705584,0.03262373841186323,,2.0,NZDCHF,EURNZD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,-0.18873465659127894,-0.7499301714096381,0.08070004270757491,,2.0,NZDCHF,EURNZD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.025481840809925955,-1.1280785524010204,0.078749224280729,,8.0,NZDCHF,EURNZD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.08121338629599485,-1.2212111856669197,0.07175892214496045,,0.0,NZDCHF,EURNZD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.01096807846663436,-1.0796286878589303,0.003322001790286865,,2.0,NZDCHF,EURNZD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.049720489852611016,-1.0225473276545627,0.0015117845841108853,,3.0,NZDCHF,EURNZD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.025606725946242827,-1.1374854483420673,0.0002742577554012678,,1.0,NZDCHF,EURNZD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.19798959020399182,-0.46537186837963745,0.06465715605782534,,1.0,EURCHF,EURAUD
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.07719450356822811,-0.2344785186979952,0.025018651333579826,,1.0,EURCHF,EURAUD
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,-0.014338648788873263,-0.05377889585815152,0.05056266701290624,,1.0,EURCHF,EURAUD
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.054525333503436996,-0.19779137032627958,0.09512256176030143,,2.0,EURCHF,EURAUD
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.017295754062432382,-0.13348483951329276,0.07872041163392401,,9.0,EURCHF,EURAUD
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.006565584730196138,-0.11257633323473876,0.06263197451642828,,0.0,EURCHF,EURAUD
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,-0.015205719650702557,-0.0850790512029664,0.0019480634553828936,,1.0,EURCHF,EURAUD
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.049693609607890946,-0.026027254185714794,0.00037255153790877014,,1.0,EURCHF,EURAUD
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.018401458563539776,-0.14935847000897767,0.0006265779955238921,,1.0,EURCHF,EURAUD
0,2024-01-01 00:00:00+02:00,2024-04-01 00:00:00+03:00,0.20748989765579476,0.3970819458148597,0.01792588116285296,,1.0,EURCHF,NZDCHF
1,2024-04-01 00:00:00+03:00,2024-07-01 00:00:00+03:00,0.27732571561281943,0.5150751442842184,0.02030323594585865,,1.0,EURCHF,NZDCHF
2,2024-07-01 00:00:00+03:00,2024-10-01 00:00:00+03:00,0.2991541185955986,0.5489787100664953,0.031038742413199868,,2.0,EURCHF,NZDCHF
3,2024-10-01 00:00:00+03:00,2025-01-01 00:00:00+02:00,0.33969745580844385,0.6161300820650742,0.04241663053945282,,1.0,EURCHF,NZDCHF
4,2025-01-01 00:00:00+02:00,2025-04-01 00:00:00+03:00,0.35358338491693647,0.6384485546623698,0.01149859386829065,,1.0,EURCHF,NZDCHF
5,2025-04-01 00:00:00+03:00,2025-07-01 00:00:00+03:00,0.24674011584201527,0.46156149203252606,0.17096130897830147,adf_gate,,EURCHF,NZDCHF
6,2025-07-01 00:00:00+03:00,2025-10-01 00:00:00+03:00,0.06468025536452143,0.18514709344826247,0.00612148936030665,,1.0,EURCHF,NZDCHF
7,2025-10-01 00:00:00+03:00,2026-01-01 00:00:00+02:00,-0.021781376940574755,0.06017078558550216,0.0005071465162329525,,1.0,EURCHF,NZDCHF
8,2026-01-01 00:00:00+02:00,2026-04-01 00:00:00+03:00,0.04019248606945506,0.1447858880750101,0.00020987924077341138,,1.0,EURCHF,NZDCHF
