exit_time,symbol,net_$,equity_$,drawdown_%
2023-03-30 14:30:00,USDMXN,-3.08,1550.5,-1.79
2023-03-30 15:05:00,USDMXN,-3.1,1547.4,-1.98
2023-03-30 15:35:00,GBPUSD,5.26,1552.66,-1.65
2023-03-30 23:05:00,EURJPY,1.69,1554.35,-1.54
2023-03-30 15:50:00,GBPCAD,5.61,1559.96,-1.19
2023-03-31 00:10:00,GBPCAD,-0.85,1559.11,-1.24
2023-03-30 21:55:00,GBPUSD,6.16,1565.27,-0.85
2023-03-30 17:10:00,USDMXN,-4.93,1560.34,-1.16
2023-03-30 18:25:00,EURCAD,-5.33,1555.01,-1.5
2023-03-30 20:10:00,EURCAD,-2.0,1553.01,-1.63
2023-03-31 16:30:00,EURCAD,-2.74,1550.27,-1.8
2023-03-31 15:30:00,EURJPY,-2.89,1547.38,-1.99
2023-03-31 16:05:00,XAUUSD,-20.77,1526.61,-3.3
2023-03-31 17:50:00,GBPUSD,-5.61,1521.0,-3.66
2023-03-31 17:55:00,EURJPY,-3.72,1517.28,-3.89
2023-03-31 17:50:00,AUDCAD,3.09,1520.37,-3.7
2023-04-03 02:00:00,AUDCAD,5.63,1526.0,-3.34
2023-03-31 22:00:00,USDMXN,2.96,1528.96,-3.15
2023-04-03 23:05:00,GBPUSD,7.38,1536.34,-2.69
2023-04-03 17:00:00,EURJPY,-2.83,1533.51,-2.86
2023-04-04 04:10:00,XAUUSD,-6.93,1526.58,-3.3
2023-04-04 16:25:00,XAUUSD,12.56,1539.14,-2.51
2023-04-04 15:50:00,AUDCAD,2.28,1541.42,-2.36
2023-04-04 16:55:00,GBPCAD,-3.17,1538.25,-2.56
2023-04-04 17:20:00,USDMXN,-4.33,1533.92,-2.84
2023-04-04 17:00:00,GBPUSD,5.41,1539.33,-2.5
2023-04-05 01:05:00,GBPUSD,0.08,1539.41,-2.49
2023-04-04 17:15:00,EURCAD,4.91,1544.32,-2.18
2023-04-05 01:10:00,GBPCAD,2.2,1546.52,-2.04
2023-04-04 20:20:00,AUDCAD,-1.66,1544.86,-2.15
2023-04-05 17:40:00,GBPUSD,-4.45,1540.41,-2.43
2023-04-05 16:20:00,GBPCAD,-3.52,1536.89,-2.65
2023-04-05 16:20:00,EURCAD,-3.74,1533.15,-2.89
2023-04-05 17:50:00,AUDCAD,-3.05,1530.1,-3.08
2023-04-06 03:25:00,XAUUSD,-3.84,1526.26,-3.32
2023-04-06 03:15:00,AUDCAD,0.97,1527.23,-3.26
2023-04-07 00:15:00,EURJPY,5.24,1532.47,-2.93
2023-04-07 00:35:00,EURCAD,2.63,1535.1,-2.76
2023-04-06 19:55:00,GBPCAD,3.97,1539.07,-2.51
2023-04-06 20:00:00,AUDCAD,-0.55,1538.52,-2.55
2023-04-07 15:25:00,EURJPY,-1.87,1536.65,-2.67
2023-04-07 23:35:00,USDMXN,3.84,1540.49,-2.42
2023-04-07 23:35:00,EURJPY,1.95,1542.44,-2.3
2023-04-10 00:00:00,EURCAD,-2.39,1540.05,-2.45
2023-04-10 23:10:00,EURJPY,6.59,1546.64,-2.03
2023-04-11 14:40:00,XAUUSD,-1.91,1544.73,-2.15
2023-04-11 15:45:00,XAUUSD,-2.94,1541.79,-2.34
2023-04-11 17:15:00,USDMXN,-5.96,1535.83,-2.72
2023-04-11 18:40:00,GBPUSD,-3.57,1532.26,-2.94
2023-04-11 16:40:00,GBPCAD,-3.16,1529.1,-3.14
2023-04-11 17:05:00,EURCAD,-4.06,1525.04,-3.4
2023-04-11 17:00:00,XAUUSD,9.28,1534.32,-2.81
2023-04-11 17:05:00,EURJPY,3.88,1538.2,-2.57
2023-04-12 15:30:00,EURJPY,-2.01,1536.19,-2.69
2023-04-12 15:25:00,GBPCAD,-3.38,1532.81,-2.91
2023-04-12 15:30:00,EURCAD,3.09,1535.9,-2.71
2023-04-12 23:35:00,EURCAD,0.04,1535.94,-2.71
2023-04-12 23:35:00,GBPCAD,4.39,1540.33,-2.43
2023-04-12 23:35:00,GBPUSD,5.0,1545.33,-2.12
2023-04-13 00:35:00,EURJPY,1.54,1546.87,-2.02
2023-04-12 21:45:00,USDMXN,-2.13,1544.74,-2.15
2023-04-13 17:00:00,GBPCAD,-3.0,1541.74,-2.34
2023-04-13 15:30:00,EURCAD,3.62,1545.36,-2.11
2023-04-13 15:30:00,EURJPY,-2.57,1542.79,-2.28
2023-04-13 15:30:00,GBPUSD,3.06,1545.85,-2.08
2023-04-13 23:35:00,GBPUSD,0.68,1546.53,-2.04
2023-04-13 18:55:00,EURCAD,-4.19,1542.34,-2.31
2023-04-13 22:00:00,XAUUSD,-2.43,1539.91,-2.46
2023-04-14 04:55:00,XAUUSD,12.06,1551.97,-1.7
2023-04-14 15:35:00,GBPCAD,3.81,1555.78,-1.45
2023-04-14 23:40:00,EURJPY,4.55,1560.33,-1.17
2023-04-14 16:00:00,GBPCAD,-3.52,1556.81,-1.39
2023-04-14 21:20:00,AUDCAD,8.88,1565.69,-0.83
2023-04-17 00:50:00,GBPCAD,6.98,1572.67,-0.38
2023-04-17 15:05:00,AUDCAD,-0.78,1571.89,-0.43
2023-04-17 15:30:00,AUDCAD,0.66,1572.55,-0.39
2023-04-17 16:40:00,AUDCAD,-1.91,1570.64,-0.51
2023-04-17 16:50:00,GBPCAD,2.68,1573.32,-0.34
2023-04-18 00:55:00,GBPCAD,0.97,1574.29,-0.28
2023-04-18 15:50:00,GBPUSD,-2.42,1571.87,-0.43
2023-04-18 17:55:00,EURJPY,-3.44,1568.43,-0.65
2023-04-18 21:25:00,EURCAD,3.88,1572.31,-0.41
2023-04-18 18:35:00,GBPCAD,-2.66,1569.65,-0.58
2023-04-19 02:05:00,XAUUSD,10.32,1579.97,0.0
2023-04-19 01:10:00,GBPUSD,-1.58,1578.39,-0.1
2023-04-19 00:00:00,GBPCAD,-2.61,1575.78,-0.27
2023-04-19 03:10:00,EURJPY,1.6,1577.38,-0.16
2023-04-19 15:55:00,GBPUSD,5.56,1582.94,0.0
2023-04-19 15:55:00,GBPCAD,3.46,1586.4,0.0
2023-04-19 16:55:00,EURCAD,3.89,1590.29,0.0
2023-04-20 00:00:00,GBPCAD,3.06,1593.35,0.0
2023-04-20 00:05:00,GBPUSD,-0.84,1592.51,-0.05
2023-04-19 17:00:00,EURJPY,2.81,1595.32,0.0
2023-04-20 03:05:00,EURCAD,1.46,1596.78,0.0
2023-04-20 23:40:00,GBPCAD,-0.26,1596.52,-0.02
2023-04-20 23:50:00,EURCAD,-0.15,1596.37,-0.03
2023-04-20 17:55:00,USDMXN,8.07,1604.44,0.0
2023-04-20 17:05:00,GBPUSD,1.94,1606.38,0.0
2023-04-21 17:05:00,EURCAD,-3.95,1602.43,-0.25
2023-04-21 16:00:00,GBPCAD,3.36,1605.79,-0.04
2023-04-21 16:45:00,GBPCAD,-3.76,1602.03,-0.27
2023-04-24 00:55:00,EURJPY,0.87,1602.9,-0.22
2023-04-24 01:20:00,AUDCAD,0.2,1603.1,-0.2
2023-04-24 02:20:00,EURCAD,3.42,1606.52,0.0
2023-04-21 19:45:00,GBPCAD,5.76,1612.28,0.0
2023-04-21 19:55:00,USDMXN,1.11,1613.39,0.0
2023-04-24 03:20:00,GBPUSD,3.62,1617.01,0.0
2023-04-24 04:15:00,USDMXN,-2.29,1614.72,-0.14
2023-04-24 17:55:00,GBPCAD,4.14,1618.86,0.0
2023-04-24 17:30:00,GBPUSD,3.94,1622.8,0.0
2023-04-24 19:15:00,EURCAD,4.24,1627.04,0.0
2023-04-25 00:20:00,EURJPY,-1.31,1625.73,-0.08
2023-04-25 01:35:00,GBPUSD,6.66,1632.39,0.0
2023-04-25 02:10:00,GBPCAD,5.66,1638.05,0.0
2023-04-24 21:30:00,AUDCAD,-1.51,1636.54,-0.09
2023-04-24 18:50:00,USDMXN,0.82,1637.36,-0.04
2023-04-25 02:55:00,USDMXN,2.51,1639.87,0.0
2023-04-25 15:45:00,EURCAD,-2.03,1637.84,-0.12
2023-04-25 16:50:00,USDMXN,-4.06,1633.78,-0.37
2023-04-25 20:55:00,XAUUSD,31.21,1664.99,0.0
2023-04-25 17:10:00,EURCAD,-1.89,1663.1,-0.11
2023-04-25 20:50:00,GBPCAD,5.01,1668.11,0.0
2023-04-26 00:00:00,EURCAD,-2.01,1666.1,-0.12
2023-04-26 16:20:00,XAUUSD,19.42,1685.52,0.0
2023-04-26 23:20:00,EURJPY,-1.74,1683.78,-0.1
2023-04-26 16:20:00,EURCAD,6.22,1690.0,0.0
2023-04-26 16:20:00,GBPCAD,5.8,1695.8,0.0
2023-04-26 16:20:00,GBPUSD,5.24,1701.04,0.0
2023-04-26 21:15:00,GBPUSD,-10.4,1690.64,-0.61
2023-04-26 17:50:00,GBPCAD,-3.98,1686.66,-0.85
2023-04-27 01:15:00,AUDCAD,-0.84,1685.82,-0.89
2023-04-26 21:40:00,EURCAD,3.37,1689.19,-0.7
2023-04-26 20:00:00,GBPCAD,-2.81,1686.38,-0.86
2023-04-28 00:05:00,EURJPY,2.06,1688.44,-0.74
2023-04-27 22:05:00,GBPUSD,7.0,1695.44,-0.33
2023-04-28 16:10:00,GBPCAD,5.21,1700.65,-0.02
2023-04-28 15:30:00,GBPUSD,-3.78,1696.87,-0.25
2023-04-28 16:00:00,GBPUSD,6.88,1703.75,0.0
2023-04-28 17:00:00,EURJPY,5.49,1709.24,0.0
2023-05-01 00:00:00,GBPCAD,-8.77,1700.47,-0.51
2023-04-28 17:55:00,GBPUSD,11.56,1712.03,0.0
2023-05-01 01:50:00,EURJPY,-3.1,1708.93,-0.18
2023-05-01 02:30:00,GBPUSD,-1.08,1707.85,-0.24
2023-05-01 16:35:00,GBPCAD,-2.87,1704.98,-0.41
2023-05-01 23:40:00,EURJPY,0.68,1705.66,-0.37
2023-05-02 06:55:00,USDMXN,-1.5,1704.16,-0.46
2023-05-02 18:50:00,EURCAD,9.96,1714.12,0.0
2023-05-03 01:10:00,GBPCAD,4.04,1718.16,0.0
2023-05-03 15:10:00,XAUUSD,-3.18,1714.98,-0.19
2023-05-03 16:15:00,USDMXN,1.69,1716.67,-0.09
2023-05-03 19:35:00,EURCAD,-2.84,1713.83,-0.25
2023-05-03 18:05:00,XAUUSD,19.13,1732.96,0.0
2023-05-03 22:55:00,GBPCAD,8.43,1741.39,0.0
2023-05-03 21:00:00,GBPUSD,11.94,1753.33,0.0
2023-05-04 16:45:00,AUDCAD,3.58,1756.91,0.0
2023-05-05 00:35:00,GBPUSD,-0.16,1756.75,-0.01
2023-05-04 17:20:00,XAUUSD,25.66,1782.41,0.0
2023-05-08 00:25:00,GBPUSD,7.82,1790.23,0.0
2023-05-08 00:40:00,EURCAD,6.69,1796.92,0.0
2023-05-08 23:25:00,EURCAD,0.13,1797.05,0.0
2023-05-08 17:25:00,GBPUSD,-2.35,1794.7,-0.13
2023-05-08 16:45:00,EURJPY,-2.42,1792.28,-0.27
2023-05-08 21:00:00,GBPUSD,-2.11,1790.17,-0.38
2023-05-09 23:05:00,EURCAD,1.18,1791.35,-0.32
2023-05-09 23:30:00,AUDCAD,-0.61,1790.74,-0.35
2023-05-09 16:15:00,USDMXN,-3.26,1787.48,-0.53
2023-05-09 16:45:00,XAUUSD,6.72,1794.2,-0.16
2023-05-10 00:50:00,USDMXN,3.32,1797.52,0.0
2023-05-10 01:50:00,XAUUSD,15.06,1812.58,0.0
2023-05-10 02:10:00,GBPCAD,-0.97,1811.61,-0.05
2023-05-10 02:15:00,GBPUSD,1.38,1812.99,0.0
2023-05-10 15:30:00,EURCAD,-2.47,1810.52,-0.14
2023-05-10 15:30:00,GBPUSD,3.77,1814.29,0.0
2023-05-10 15:25:00,GBPCAD,-2.6,1811.69,-0.14
2023-05-10 15:30:00,XAUUSD,20.34,1832.03,0.0
2023-05-10 23:35:00,GBPCAD,-1.27,1830.76,-0.07
2023-05-10 18:10:00,XAUUSD,-33.6,1797.16,-1.9
2023-05-10 23:35:00,GBPUSD,-4.0,1793.16,-2.12
2023-05-10 17:15:00,EURCAD,-2.76,1790.4,-2.27
2023-05-10 20:25:00,EURCAD,-3.01,1787.39,-2.44
2023-05-11 16:55:00,GBPCAD,-5.2,1782.19,-2.72
2023-05-12 00:05:00,AUDCAD,-0.13,1782.06,-2.73
2023-05-12 17:05:00,EURCAD,-2.64,1779.42,-2.87
2023-05-15 00:10:00,USDMXN,3.8,1783.22,-2.66
2023-05-15 02:10:00,EURJPY,4.24,1787.46,-2.43
2023-05-12 20:50:00,EURCAD,-3.68,1783.78,-2.63
2023-05-15 15:30:00,EURJPY,-2.4,1781.38,-2.76
2023-05-15 15:30:00,EURCAD,-1.21,1780.17,-2.83
2023-05-15 16:45:00,XAUUSD,11.28,1791.45,-2.22
2023-05-15 17:45:00,GBPCAD,-3.37,1788.08,-2.4
2023-05-16 00:20:00,EURJPY,-1.15,1786.93,-2.46
2023-05-15 17:50:00,EURCAD,3.75,1790.68,-2.26
2023-05-15 19:25:00,USDMXN,4.32,1795.0,-2.02
2023-05-15 19:20:00,EURCAD,3.67,1798.67,-1.82
2023-05-15 19:15:00,GBPCAD,-3.38,1795.29,-2.01
2023-05-16 02:35:00,GBPUSD,1.92,1797.21,-1.9
2023-05-16 23:35:00,EURJPY,1.0,1798.21,-1.85
2023-05-17 01:20:00,USDMXN,-0.53,1797.68,-1.87
2023-05-17 15:35:00,EURCAD,2.53,1800.21,-1.74
2023-05-17 17:30:00,EURJPY,3.37,1803.58,-1.55
2023-05-17 17:40:00,EURCAD,-4.82,1798.76,-1.82
2023-05-18 01:45:00,EURJPY,5.29,1804.05,-1.53
2023-05-18 02:15:00,EURCAD,-0.24,1803.81,-1.54
2023-05-17 19:45:00,GBPUSD,4.89,1808.7,-1.27
2023-05-18 15:25:00,EURJPY,-1.64,1807.06,-1.36
2023-05-18 15:45:00,AUDCAD,1.73,1808.79,-1.27
2023-05-18 16:35:00,GBPCAD,-3.29,1805.5,-1.45
2023-05-18 23:35:00,GBPUSD,2.64,1808.14,-1.3
2023-05-18 23:45:00,EURJPY,1.56,1809.7,-1.22
2023-05-18 23:50:00,EURCAD,-1.12,1808.58,-1.28
2023-05-19 01:10:00,GBPCAD,-0.02,1808.56,-1.28
2023-05-19 17:10:00,EURJPY,-3.29,1805.27,-1.46
2023-05-19 18:15:00,GBPCAD,7.39,1812.66,-1.06
2023-05-22 02:20:00,GBPUSD,2.14,1814.8,-0.94
2023-05-22 03:00:00,GBPCAD,-4.26,1810.54,-1.17
2023-05-22 17:05:00,EURJPY,-3.59,1806.95,-1.37
2023-05-22 16:05:00,GBPUSD,-2.29,1804.66,-1.49
2023-05-22 20:15:00,EURJPY,-2.64,1802.02,-1.64
2023-05-23 16:35:00,GBPCAD,-5.01,1797.01,-1.91
2023-05-23 23:50:00,EURCAD,-0.05,1796.96,-1.91
2023-05-24 02:00:00,GBPCAD,-0.1,1796.86,-1.92
2023-05-24 19:40:00,GBPCAD,4.63,1801.49,-1.67
2023-05-24 19:10:00,EURJPY,6.02,1807.51,-1.34
2023-05-24 17:05:00,XAUUSD,24.1,1831.61,-0.02
2023-05-24 18:00:00,GBPUSD,7.17,1838.78,0.0
2023-05-25 02:25:00,GBPUSD,0.34,1839.12,0.0
2023-05-25 01:35:00,EURJPY,-4.36,1834.76,-0.24
2023-05-25 00:00:00,GBPCAD,-2.81,1831.95,-0.39
2023-05-25 05:15:00,USDMXN,-2.42,1829.53,-0.52
2023-05-25 16:30:00,EURCAD,-2.31,1827.22,-0.65
2023-05-25 23:35:00,GBPUSD,5.68,1832.9,-0.34
2023-05-25 23:35:00,AUDCAD,-0.38,1832.52,-0.36
2023-05-25 16:15:00,USDMXN,-5.47,1827.05,-0.66
2023-05-26 00:20:00,GBPCAD,-2.83,1824.22,-0.81
2023-05-25 22:20:00,EURJPY,6.11,1830.33,-0.48
2023-05-26 19:00:00,EURJPY,4.44,1834.77,-0.24
2023-05-26 17:30:00,AUDCAD,3.05,1837.82,-0.07
2023-05-26 16:30:00,GBPCAD,-5.02,1832.8,-0.34
2023-05-26 17:45:00,GBPUSD,8.63,1841.43,0.0
2023-05-29 01:10:00,EURCAD,4.06,1845.49,0.0
2023-05-29 00:00:00,GBPCAD,-5.26,1840.23,-0.29
2023-05-29 02:10:00,GBPUSD,-3.92,1836.31,-0.5
2023-05-29 03:10:00,EURJPY,4.15,1840.46,-0.27
2023-05-29 18:00:00,GBPUSD,-2.18,1838.28,-0.39
2023-05-29 15:35:00,EURCAD,-1.85,1836.43,-0.49
2023-05-30 00:00:00,EURCAD,3.14,1839.57,-0.32
2023-05-30 15:40:00,AUDCAD,1.25,1840.82,-0.25
2023-05-30 19:00:00,AUDCAD,4.24,1845.06,-0.02
2023-05-30 17:15:00,GBPCAD,-3.73,1841.33,-0.23
2023-05-30 20:05:00,GBPUSD,-2.73,1838.6,-0.37
2023-05-31 17:50:00,USDMXN,-6.43,1832.17,-0.72
2023-05-31 17:00:00,EURCAD,5.21,1837.38,-0.44
2023-05-31 16:40:00,GBPUSD,5.51,1842.89,-0.14
2023-05-31 17:00:00,GBPCAD,-4.5,1838.39,-0.38
2023-05-31 17:10:00,GBPUSD,-7.69,1830.7,-0.8
2023-06-01 01:15:00,EURCAD,2.46,1833.16,-0.67
2023-05-31 22:55:00,GBPUSD,10.8,1843.96,-0.08
2023-06-01 18:50:00,XAUUSD,32.14,1876.1,0.0
2023-06-01 23:45:00,EURCAD,3.14,1879.24,0.0
2023-06-01 18:50:00,GBPUSD,11.51,1890.75,0.0
2023-06-01 18:20:00,GBPCAD,-5.21,1885.54,-0.28
2023-06-01 19:50:00,EURJPY,3.16,1888.7,-0.11
2023-06-02 19:15:00,EURCAD,5.05,1893.75,0.0
2023-06-02 15:25:00,GBPCAD,-2.81,1890.94,-0.15
2023-06-02 15:30:00,GBPUSD,-1.65,1889.29,-0.24
2023-06-02 17:50:00,GBPUSD,-8.26,1881.03,-0.67
2023-06-02 19:00:00,GBPCAD,7.33,1888.36,-0.28
2023-06-02 23:50:00,EURJPY,1.95,1890.31,-0.18
2023-06-05 01:55:00,GBPCAD,7.87,1898.18,0.0
2023-06-02 21:55:00,EURCAD,2.89,1901.07,0.0
2023-06-05 17:05:00,EURCAD,-2.85,1898.22,-0.15
2023-06-05 17:00:00,GBPCAD,-3.39,1894.83,-0.33
2023-06-05 16:45:00,XAUUSD,-4.23,1890.6,-0.55
2023-06-05 23:45:00,GBPCAD,-7.04,1883.56,-0.92
2023-06-05 19:55:00,EURCAD,1.14,1884.7,-0.86
2023-06-05 20:55:00,EURCAD,-2.59,1882.11,-1.0
2023-06-06 16:15:00,GBPCAD,-3.41,1878.7,-1.18
2023-06-06 16:15:00,EURCAD,-4.11,1874.59,-1.39
2023-06-06 16:45:00,USDMXN,1.78,1876.37,-1.3
2023-06-06 23:10:00,USDMXN,7.93,1884.3,-0.88
2023-06-07 00:55:00,GBPCAD,3.12,1887.42,-0.72
2023-06-07 01:00:00,EURCAD,1.63,1889.05,-0.63
2023-06-07 23:35:00,USDMXN,-3.34,1885.71,-0.81
2023-06-07 16:55:00,EURJPY,-2.88,1882.83,-0.96
2023-06-07 16:55:00,GBPUSD,4.9,1887.73,-0.7
2023-06-08 01:05:00,GBPCAD,3.65,1891.38,-0.51
2023-06-07 17:35:00,XAUUSD,17.66,1909.04,0.0
2023-06-08 01:05:00,AUDCAD,7.67,1916.71,0.0
2023-06-08 01:05:00,EURCAD,1.14,1917.85,0.0
2023-06-07 17:50:00,GBPUSD,-3.64,1914.21,-0.19
2023-06-07 21:20:00,EURJPY,5.67,1919.88,0.0
2023-06-08 16:20:00,GBPUSD,5.63,1925.51,0.0
2023-06-08 16:40:00,GBPCAD,6.19,1931.7,0.0
2023-06-09 00:25:00,GBPUSD,10.52,1942.22,0.0
2023-06-09 01:30:00,GBPCAD,5.24,1947.46,0.0
2023-06-09 03:10:00,EURJPY,1.46,1948.92,0.0
2023-06-09 15:30:00,GBPCAD,4.45,1953.37,0.0
2023-06-09 16:10:00,GBPUSD,2.17,1955.54,0.0
2023-06-12 00:25:00,EURCAD,3.67,1959.21,0.0
2023-06-12 00:30:00,GBPUSD,-0.42,1958.79,-0.02
2023-06-12 00:00:00,GBPCAD,-4.3,1954.49,-0.24
2023-06-09 16:50:00,EURJPY,3.85,1958.34,-0.04
2023-06-12 16:45:00,AUDCAD,-1.4,1956.94,-0.12
2023-06-13 00:15:00,GBPCAD,2.06,1959.0,-0.01
2023-06-13 00:15:00,EURJPY,1.24,1960.24,0.0
2023-06-12 17:40:00,AUDCAD,1.87,1962.11,0.0
2023-06-13 00:00:00,AUDCAD,-2.17,1959.94,-0.11
2023-06-13 04:05:00,USDMXN,0.39,1960.33,-0.09
2023-06-13 02:00:00,XAUUSD,-1.99,1958.34,-0.19
2023-06-13 15:30:00,GBPUSD,2.0,1960.34,-0.09
2023-06-13 23:35:00,GBPUSD,1.96,1962.3,0.0
2023-06-13 17:50:00,GBPCAD,-6.74,1955.56,-0.34
2023-06-13 20:35:00,AUDCAD,-7.91,1947.65,-0.75
2023-06-13 18:05:00,EURJPY,6.75,1954.4,-0.4
2023-06-14 01:05:00,EURCAD,1.63,1956.03,-0.32
2023-06-14 02:15:00,GBPCAD,2.94,1958.97,-0.17
2023-06-14 15:25:00,USDMXN,1.33,1960.3,-0.1
2023-06-14 21:35:00,GBPCAD,6.96,1967.26,0.0
2023-06-14 23:25:00,EURJPY,4.19,1971.45,0.0
2023-06-14 19:00:00,USDMXN,7.33,1978.78,0.0
2023-06-14 21:00:00,GBPUSD,-5.03,1973.75,-0.25
2023-06-14 21:00:00,USDMXN,-4.41,1969.34,-0.48
2023-06-15 05:05:00,USDMXN,-7.85,1961.49,-0.87
2023-06-15 15:30:00,AUDCAD,1.84,1963.33,-0.78
2023-06-15 21:55:00,EURJPY,7.79,1971.12,-0.39
2023-06-15 16:55:00,GBPUSD,10.07,1981.19,0.0
2023-06-15 23:35:00,AUDCAD,2.88,1984.07,0.0
2023-06-15 23:35:00,GBPCAD,1.7,1985.77,0.0
2023-06-16 19:10:00,EURJPY,5.28,1991.05,0.0
2023-06-16 15:55:00,GBPCAD,-3.79,1987.26,-0.19
2023-06-16 16:10:00,GBPUSD,-7.35,1979.91,-0.56
2023-06-16 17:15:00,GBPCAD,-4.23,1975.68,-0.77
2023-06-16 17:50:00,GBPUSD,-6.15,1969.53,-1.08
2023-06-19 01:15:00,EURCAD,2.21,1971.74,-0.97
2023-06-19 00:00:00,GBPCAD,-2.37,1969.37,-1.09
2023-06-19 03:15:00,GBPUSD,2.72,1972.09,-0.95
2023-06-19 16:35:00,EURJPY,-1.96,1970.13,-1.05
2023-06-19 17:55:00,EURCAD,-1.86,1968.27,-1.14
2023-06-19 15:30:00,GBPUSD,-1.61,1966.66,-1.22
2023-06-19 18:05:00,XAUUSD,-5.14,1961.52,-1.48
2023-06-20 01:45:00,EURJPY,1.54,1963.06,-1.41
2023-06-20 02:20:00,USDMXN,2.3,1965.36,-1.29
2023-06-20 03:00:00,EURCAD,-1.34,1964.02,-1.36
2023-06-21 02:10:00,EURCAD,0.81,1964.83,-1.32
2023-06-21 16:45:00,EURJPY,5.02,1969.85,-1.06
2023-06-21 15:35:00,EURCAD,1.69,1971.54,-0.98
2023-06-21 17:35:00,EURCAD,-1.95,1969.59,-1.08
2023-06-22 01:20:00,EURJPY,3.85,1973.44,-0.88
2023-06-21 21:00:00,EURCAD,-3.36,1970.08,-1.05
2023-06-21 20:45:00,GBPUSD,5.97,1976.05,-0.75
2023-06-21 21:10:00,AUDCAD,-1.01,1975.04,-0.8
2023-06-22 07:05:00,XAUUSD,4.98,1980.02,-0.55
2023-06-22 23:05:00,GBPCAD,5.29,1985.31,-0.29
2023-06-22 16:10:00,AUDCAD,3.26,1988.57,-0.12
2023-06-22 22:35:00,EURJPY,8.13,1996.7,0.0
2023-06-23 00:20:00,USDMXN,-2.19,1994.51,-0.11
2023-06-23 01:50:00,EURCAD,5.6,2000.11,0.0
2023-06-23 16:45:00,EURCAD,1.86,2001.97,0.0
2023-06-23 17:45:00,EURCAD,4.41,2006.38,0.0
2023-06-23 17:20:00,GBPCAD,2.42,2008.8,0.0
2023-06-26 01:10:00,EURJPY,6.89,2015.69,0.0
2023-06-26 01:40:00,GBPCAD,1.89,2017.58,0.0
2023-06-26 02:20:00,EURCAD,1.17,2018.75,0.0
2023-06-26 15:50:00,EURCAD,-1.99,2016.76,-0.1
2023-06-26 17:35:00,USDMXN,-3.8,2012.96,-0.29
2023-06-26 19:30:00,EURCAD,4.58,2017.54,-0.06
2023-06-27 01:15:00,EURJPY,-2.03,2015.51,-0.16
2023-06-27 01:25:00,GBPCAD,1.03,2016.54,-0.11
2023-06-27 01:30:00,AUDCAD,0.29,2016.83,-0.1
2023-06-27 03:50:00,EURCAD,-0.83,2016.0,-0.14
2023-06-27 15:30:00,GBPUSD,-1.89,2014.11,-0.23
2023-06-27 16:15:00,GBPUSD,5.05,2019.16,0.0
2023-06-27 23:40:00,EURJPY,6.81,2025.97,0.0
2023-06-27 16:55:00,GBPCAD,6.89,2032.86,0.0
2023-06-27 16:35:00,XAUUSD,-6.97,2025.89,-0.34
2023-06-28 00:35:00,GBPUSD,0.82,2026.71,-0.3
2023-06-28 03:05:00,GBPCAD,0.94,2027.65,-0.26
2023-06-28 04:40:00,USDMXN,-0.15,2027.5,-0.26
2023-06-28 23:05:00,GBPCAD,-0.01,2027.49,-0.26
2023-06-28 16:10:00,EURJPY,-2.75,2024.74,-0.4
2023-06-29 00:10:00,USDMXN,1.05,2025.79,-0.35
2023-06-28 18:20:00,XAUUSD,-8.08,2017.71,-0.75
2023-06-28 17:40:00,EURJPY,-2.24,2015.47,-0.86
2023-06-29 23:35:00,GBPCAD,7.02,2022.49,-0.51
2023-06-29 17:45:00,EURCAD,8.21,2030.7,-0.11
2023-06-29 17:50:00,XAUUSD,-22.78,2007.92,-1.23
2023-06-30 16:30:00,EURJPY,5.45,2013.37,-0.96
2023-06-30 15:45:00,GBPCAD,6.38,2019.75,-0.64
2023-07-03 00:05:00,GBPUSD,2.04,2021.79,-0.54
2023-07-03 01:55:00,GBPCAD,-1.4,2020.39,-0.61
2023-07-03 17:00:00,GBPUSD,5.47,2025.86,-0.34
2023-07-03 17:00:00,GBPCAD,4.89,2030.75,-0.1
2023-07-03 18:05:00,GBPUSD,-6.46,2024.29,-0.42
2023-07-04 01:15:00,EURCAD,-2.39,2021.9,-0.54
2023-07-04 02:05:00,EURJPY,2.98,2024.88,-0.39
2023-07-03 18:30:00,GBPCAD,-2.92,2021.96,-0.54
2023-07-04 02:50:00,GBPCAD,1.12,2023.08,-0.48
2023-07-04 02:50:00,GBPUSD,-1.16,2021.92,-0.54
2023-07-04 22:25:00,USDMXN,-3.24,2018.68,-0.7
2023-07-04 16:55:00,EURCAD,-2.49,2016.19,-0.82
2023-07-05 00:00:00,GBPCAD,-2.18,2014.01,-0.93
2023-07-05 02:00:00,EURCAD,2.44,2016.45,-0.81
2023-07-04 19:25:00,GBPUSD,-2.76,2013.69,-0.94
2023-07-05 15:40:00,GBPUSD,3.03,2016.72,-0.79
2023-07-05 23:30:00,GBPCAD,-0.43,2016.29,-0.82
2023-07-05 17:30:00,GBPUSD,-1.94,2014.35,-0.91
2023-07-06 02:10:00,EURCAD,0.75,2015.1,-0.87
2023-07-06 06:15:00,USDMXN,2.27,2017.37,-0.76
2023-07-06 15:15:00,XAUUSD,8.51,2025.88,-0.34
2023-07-06 23:20:00,AUDCAD,0.19,2026.07,-0.33
2023-07-06 17:00:00,GBPCAD,-4.32,2021.75,-0.55
2023-07-06 16:50:00,EURCAD,4.21,2025.96,-0.34
2023-07-06 23:20:00,XAUUSD,10.24,2036.2,0.0
